Access_to_electricity_(%_of_population),Access_to_clean_fuels_for_cooking,Renewable_energy_share_in_the_total_final_energy_consumption_(%),Electricity_from_fossil_fuels_(TWh),Electricity_from_renewables_(TWh),Electricity_from_nuclear_(TWh),Low-carbon_electricity_(%_electricity),Primary_energy_consumption_per_capita_(kWh-person),Energy_intensity_level_of_primary_energy_(MJ-$2017_PPP_GDP),Value_co2_emissions_kt_by_country,gdp_per_capita,Density-n(P-Km2),Land_Area(Km2)
98.20477,94.5,23.3,0.94,0.98,0.0,51.041668,20356.205,4.3,10500.0,4916.605666,4,163820.0
100.0,100.0,39.82,4.77,83.14,57.32,96.71556,72085.086,5.54,53280.0,29624.91267,25,450295.0
100.0,100.0,37.38,6.17,83.32,72.11,96.18192,77094.32,5.81,52500.0,27247.85773,25,450295.0
100.0,100.0,35.85,7.44,71.15,68.11,94.92842,71925.88,5.83,54020.00046,29899.19525,25,450295.0
100.0,100.0,34.56,9.24,58.73,67.42,93.17527,68647.01,5.57,55200.00076,37321.7979,25,450295.0
100.0,100.0,35.49,6.02,68.18,77.49,96.03138,73592.02,5.54,53590.00015,42821.67314,25,450295.0
100.0,100.0,39.3,4.76,81.23,72.38,96.994385,75121.83,5.26,50209.99908,43437.06312,25,450295.0
100.0,100.0,40.08,5.24,71.06,66.98,96.34282,70265.69,4.9,48900.00153,46593.60216,25,450295.0
100.0,100.0,41.75,4.42,77.43,66.97,97.02996,70870.68,4.71,47139.99939,53700.00534,25,450295.0
100.0,100.0,43.2,4.6,81.41,63.89,96.93129,69369.7,4.7,46150.00153,56152.55234,25,450295.0
100.0,100.0,45.71,4.62,79.81,52.17,96.61786,63081.84,4.5,42880.00107,46946.96027,25,450295.0
100.0,100.0,44.7,8.53,82.09,57.83,94.25396,66485.91,4.77,48130.00107,52869.04429,25,450295.0
100.0,100.0,45.43,5.72,84.09,60.47,96.19377,64929.965,4.52,44580.00183,60755.75955,25,450295.0
100.0,100.0,48.29,4.09,98.3,64.04,97.54251,68276.21,4.59,42139.99939,58037.82132,25,450295.0
100.0,100.0,47.27,3.88,82.69,66.46,97.46455,63351.668,4.48,40540.00092,61126.9432,25,450295.0
100.0,100.0,48.61,2.93,85.74,64.88,98.09183,62421.89,4.25,39080.00183,60020.36046,25,450295.0
100.0,100.0,51.91,3.15,102.5,56.35,98.055565,63877.484,3.76,39189.99863,51545.48361,25,450295.0
100.0,100.0,50.89,3.66,89.13,63.1,97.65219,62081.117,3.96,38779.99878,51965.15715,25,450295.0
100.0,100.0,51.81,3.47,95.06,65.7,97.88711,63417.605,3.97,38290.00092,53791.50873,25,450295.0
100.0,100.0,51.54,3.66,91.15,68.55,97.75955,61487.004,3.97,36009.99832,54589.06039,25,450295.0
100.0,100.0,52.88,3.35,98.94,66.13,98.010925,63283.47,3.8,35000.0,51939.42974,25,450295.0
100.0,100.0,23.3,2.44,112.15,49.2,98.5103,59395.523,4.3,10500.0,52274.40879,25,450295.0
100.0,100.0,18.19,2.63,34.0,25.12,95.74089,50728.715,2.44,43710.0,38952.0342,219,41277.0
100.0,100.0,18.72,2.72,38.44,25.47,95.917755,53862.72,2.55,45150.0,39727.84667,219,41277.0
100.0,100.0,18.19,2.79,32.47,25.87,95.43595,49782.92,2.49,43569.99969,42578.76314,219,41277.0
100.0,100.0,18.03,2.86,32.11,26.11,95.31761,48884.53,2.5,44840.00015,49470.39713,219,41277.0
100.0,100.0,18.1,2.92,31.12,25.61,95.104774,47846.156,2.44,45279.99878,54878.471,219,41277.0
100.0,100.0,18.73,2.97,28.85,22.11,94.49286,45606.344,2.36,45849.99847,56546.78566,219,41277.0
100.0,100.0,18.07,3.1,28.46,26.37,94.64871,47162.11,2.37,45479.99954,59300.61722,219,41277.0
100.0,100.0,19.31,3.01,32.56,26.49,95.14986,46220.9,2.16,43540.00092,65359.51922,219,41277.0
100.0,100.0,19.55,3.04,33.41,26.27,95.15306,47155.75,2.19,44959.99908,74572.23237,219,41277.0
100.0,100.0,19.97,3.0,33.03,26.27,95.18459,46436.273,2.25,43669.99817,72083.1677,219,41277.0
100.0,100.0,20.56,3.32,33.53,25.2,94.649475,44714.965,2.11,45209.99908,77117.12601,219,41277.0
100.0,100.0,20.57,3.34,30.3,25.56,94.35811,41971.254,2.0,41189.99863,91254.03476,219,41277.0
100.0,100.0,21.88,3.51,36.32,24.34,94.53016,43889.645,2.0,42520.00046,86547.67089,219,41277.0
100.0,100.0,21.83,3.48,36.37,24.87,94.622986,44514.03,2.05,43529.99878,88109.48675,219,41277.0
100.0,100.0,22.2,3.37,36.2,26.37,94.88929,41980.58,1.87,39790.00092,89684.70758,219,41277.0
100.0,100.0,23.94,3.33,36.73,22.09,94.64199,40582.914,1.8,39090.00015,84776.14217,219,41277.0
100.0,100.0,24.1,3.69,33.57,20.24,93.58261,37755.19,1.72,39669.99817,83073.28008,219,41277.0
100.0,100.0,24.99,3.67,33.45,19.5,93.518196,37489.188,1.7,38700.00076,83352.08865,219,41277.0
100.0,100.0,24.2,3.54,34.32,24.41,94.31508,37794.062,1.66,37479.99954,86388.40495,219,41277.0
100.0,100.0,24.76,3.58,37.64,25.28,94.61654,39156.45,1.68,37380.00107,85334.51946,219,41277.0
100.0,100.0,23.3,3.62,40.79,22.99,94.62908,35766.375,4.3,10500.0,87097.03645,219,41277.0
98.46774,36.5,62.41,0.21,13.77,0.0,98.497856,9375.051,10.92,2200.0,138.4291467,68,144100.0
98.6331,40.0,64.07,0.17,14.06,0.0,98.80534,9605.366,9.84,2150.0,171.0480646,68,144100.0
99.0,44.1,64.15,0.13,15.01,0.0,99.14134,9681.626,8.91,2130.000114,190.0026776,68,144100.0
100.0,48.0,64.58,0.16,16.17,0.0,99.02021,9982.501,8.18,2180.000067,237.7573352,68,144100.0
98.62709,52.15,61.41,0.14,16.18,0.0,99.14216,9975.018,8.02,2599.999905,311.6272313,68,144100.0
99.3,56.0,63.73,0.12,16.8,0.0,99.29077,10009.744,7.5,2470.000029,340.5831832,68,144100.0
98.61654,59.65,61.57,0.23,16.53,0.0,98.62769,9612.615,7.23,2690.000057,408.8384135,68,144100.0
98.61672,62.6,53.79,0.38,16.94,0.0,97.80601,8899.638,7.17,3269.999981,526.6432883,68,144100.0
98.62414,65.3,54.61,0.35,16.64,0.0,97.939964,8418.195,6.32,3039.999962,715.8657063,68,144100.0
99.0,67.7,60.58,0.22,15.74,0.0,98.62155,7411.4946,5.28,2410.000086,676.1235111,68,144100.0
98.6715,69.9,61.83,0.03,16.24,0.0,99.815605,7504.4023,5.06,2450.000048,749.5524123,68,144100.0
98.71686,71.9,59.98,0.04,16.04,0.0,99.75125,7255.999,4.73,2559.999943,847.3824321,68,144100.0
99.1,73.4,55.8,0.07,16.73,0.0,99.583336,7500.7905,4.76,3019.999981,969.2961039,68,144100.0
98.86355,74.85,55.12,0.04,16.9,0.0,99.76387,7599.0825,4.45,3200.000048,1048.225602,68,144100.0
98.96462,76.5,45.89,0.15,15.84,0.0,99.06191,7586.009,4.47,4579.999924,1104.172358,68,144100.0
98.0,77.3,48.11,0.15,16.83,0.0,99.11661,7419.728,4.57,4900.000095,978.4049812,68,144100.0
99.20831,78.7,41.16,0.56,16.47,0.0,96.71168,7461.84,4.8,6090.000153,807.1025861,68,144100.0
99.3,79.7,41.69,0.92,16.96,0.0,94.85458,7440.846,4.7,7369.999886,848.6723799,68,144100.0
99.3,80.9,39.47,1.27,18.21,0.0,93.48049,7761.8164,4.73,8680.000305,853.2188734,68,144100.0
99.63321,81.6,38.56,1.42,19.17,0.0,93.10345,8041.5947,4.84,9420.000076,890.5444024,68,144100.0
99.7793,82.4,23.3,1.62,18.11,0.0,91.789154,7819.3896,4.3,10500.0,859.1379611,68,144100.0
82.1,56.9,21.82,83.15,6.38,0.0,7.126103,11764.549,4.93,164490.0,2007.735271,137,513120.0
90.45138,58.6,19.89,88.97,6.76,0.0,7.061527,12293.458,4.9,173160.0,1893.264239,137,513120.0
91.08022,61.1,19.91,93.51,8.07,0.0,7.944477,13208.064,5.1,184240.0055,2096.187802,137,513120.0
91.70383,63.0,20.21,100.61,8.36,0.0,7.6718354,14080.671,5.15,191929.9927,2359.116831,137,513120.0
92.32455,64.6,19.89,109.46,7.63,0.0,6.516355,15161.756,5.24,210190.0024,2660.126835,137,513120.0
92.94473,66.4,20.11,115.58,7.42,0.0,6.0325203,15521.235,5.18,217770.0043,2894.062656,137,513120.0
99.1462,68.2,20.53,119.41,9.82,0.0,7.598855,15733.904,5.03,219880.0049,3369.543198,137,513120.0
94.19337,69.6,21.61,122.12,10.2,0.0,7.708585,16149.867,4.95,224589.9963,3973.017172,137,513120.0
94.82717,71.1,22.63,127.43,8.95,0.0,6.562546,16027.417,4.99,227580.0018,4379.658787,137,513120.0
98.96,72.6,22.83,128.09,9.09,0.0,6.626331,16344.104,5.0,220259.9945,4213.006654,137,513120.0
99.7,73.6,22.83,141.72,8.58,0.0,5.708583,17299.504,5.1,234380.0049,5076.339872,137,513120.0
99.35184,74.7,22.96,135.31,11.83,0.0,8.039962,17644.098,5.05,233600.0061,5492.1215,137,513120.0
99.10863,75.9,23.56,143.73,13.42,0.0,8.539612,18817.51,5.05,250679.9927,5860.581471,137,513120.0
99.440575,77.1,23.21,148.29,12.33,0.0,7.6765037,18809.137,5.28,260700.0122,6168.261356,137,513120.0
99.461945,77.9,24.41,149.26,13.68,0.0,8.395728,19310.582,5.2,256799.9878,5951.883487,137,513120.0
99.6,78.9,22.65,153.4,13.33,0.0,7.994962,19661.768,5.07,264000.0,5840.053067,137,513120.0
99.84996,80.1,22.43,161.79,15.97,0.0,8.984024,19981.582,5.02,261600.0061,5993.305516,137,513120.0
99.9,80.8,22.25,161.88,19.92,0.0,10.957095,20264.654,4.79,258820.0073,6593.818352,137,513120.0
99.82,81.7,23.7,156.26,25.84,0.0,14.190005,20834.088,4.5,257049.9878,7296.879608,137,513120.0
99.9,82.7,23.96,162.59,28.02,0.0,14.700173,20792.385,4.52,267089.9963,7817.009671,137,513120.0
100.0,83.6,23.3,154.52,24.73,0.0,13.796373,19298.086,4.3,10500.0,7186.874092,137,513120.0
16.956234,0.5,77.11,0.07,0.1,0.0,58.82353,918.548,10.56,1270.0,302.958592,152,56785.0
19.600367,0.6,82.05,0.07,0.05,0.0,41.666668,790.456,10.44,1180.0,292.8231035,152,56785.0
21.352861,0.7,78.66,0.06,0.09,0.0,59.999996,844.63257,10.42,1340.000033,328.3981073,152,56785.0
23.100119,0.8,74.79,0.05,0.12,0.0,70.588234,1026.2677,10.31,1830.000043,396.9205798,152,56785.0
24.844492,1.0,76.14,0.1,0.08,0.0,44.444443,983.6732,10.52,1779.999971,413.3298662,152,56785.0
26.588327,1.3,77.22,0.11,0.07,0.0,38.888885,934.8484,11.25,1750.0,406.562366,152,56785.0
27.9,1.6,79.65,0.12,0.09,0.0,42.857143,792.30255,10.94,1570.000052,408.0571173,152,56785.0
30.084267,1.9,79.9,0.09,0.09,0.0,49.999996,939.68665,11.5,1500.0,449.7382505,152,56785.0
31.841726,2.4,76.51,0.03,0.09,0.0,75.0,1089.204,11.51,1570.000052,546.3503702,152,56785.0
33.609127,2.9,63.38,0.03,0.11,0.0,78.57143,1878.3422,13.27,2819.999933,540.6087126,152,56785.0
30.791744,3.4,65.81,0.08,0.09,0.0,52.941177,1746.39,12.5,2630.000114,534.0447826,152,56785.0
39.7,4.0,69.1,0.02,0.1,0.0,83.333336,1573.317,11.82,2519.999981,587.0974928,152,56785.0
38.998062,4.5,72.65,0.02,0.09,0.0,81.818184,1360.6296,11.06,2240.00001,571.8067239,152,56785.0
40.831367,5.3,76.19,0.06,0.04,0.0,40.0,1350.6348,10.12,1750.0,621.3988536,152,56785.0
45.7,6.0,81.44,0.08,0.12,0.0,60.0,1142.6974,9.96,1590.000033,640.9342196,152,56785.0
44.64759,6.6,81.03,0.31,0.06,0.0,16.216215,868.2643,9.17,1830.000043,570.9099672,152,56785.0
46.76501,7.3,80.65,0.23,0.2,0.0,46.511627,1134.5723,9.36,2299.999952,803.1518934,152,56785.0
48.0,8.0,77.73,0.56,0.21,0.0,27.272728,1072.4285,8.26,2069.999933,830.7452767,152,56785.0
50.0,8.6,75.08,0.36,0.21,0.0,36.842106,1253.3207,8.48,2309.999943,901.5230169,152,56785.0
52.36311,9.25,76.21,0.45,0.25,0.0,35.714287,1304.0579,8.02,2369.999886,893.3524541,152,56785.0
53.997433,10.1,23.3,0.43,0.15,0.0,25.862072,1152.5186,4.3,10500.0,914.9507925,152,56785.0
85.57863,35.9,2.48,0.03,0.0,0.0,0.0,4269.8066,2.97,100.0,2091.113009,147,747.0
86.293625,38.05,2.7,0.04,0.0,0.0,0.0,3823.2922,2.64,90.0,1839.086867,147,747.0
87.00104,40.5,2.48,0.04,0.0,0.0,0.0,4121.7227,2.66,100.0000015,1845.669127,147,747.0
87.70322,42.8,2.01,0.04,0.0,0.0,0.0,5048.9946,3.2,119.9999973,2030.775469,147,747.0
88.40251,45.8,2.15,0.04,0.0,0.0,0.0,4648.0396,3.11,129.9999952,2301.654115,147,747.0
89.101265,47.9,2.15,0.05,0.0,0.0,0.0,4922.036,3.1,129.9999952,2594.418739,147,747.0
92.3,50.7,1.86,0.05,0.0,0.0,0.0,5507.4424,3.56,150.000006,2873.076637,147,747.0
90.50704,53.1,2.17,0.05,0.0,0.0,0.0,4695.1675,3.17,129.9999952,2910.145122,147,747.0
91.21943,55.2,1.99,0.05,0.0,0.0,0.0,5056.352,3.21,129.9999952,3331.546555,147,747.0
91.94175,57.6,1.82,0.05,0.0,0.0,0.0,5477.1777,3.67,140.0000006,3006.606344,147,747.0
92.67672,59.8,1.01,0.05,0.0,0.0,0.0,4973.945,3.1,119.9999973,3527.952342,147,747.0
92.17545,62.1,1.14,0.05,0.0,0.0,0.0,4697.0693,2.68,109.9999994,4002.813771,147,747.0
92.8,64.6,1.15,0.05,0.0,0.0,0.0,4791.762,2.68,109.9999994,4581.783245,147,747.0
94.983665,67.0,1.58,0.05,0.0,0.0,0.0,4721.155,2.79,119.9999973,4428.146521,147,747.0
95.7897,69.5,1.7,0.05,0.0,0.0,0.0,5144.9155,2.68,109.9999994,4354.24436,147,747.0
100.0,72.1,1.94,0.05,0.0,0.0,0.0,5404.378,2.73,119.9999973,4336.239603,147,747.0
97.02,75.1,2.03,0.05,0.0,0.0,0.0,5738.4834,2.77,150.000006,4157.877249,147,747.0
98.36157,77.1,1.96,0.05,0.01,0.0,16.666668,6831.2397,2.84,180.0000072,4513.432531,147,747.0
99.13257,79.75,1.78,0.06,0.01,0.0,14.285714,5979.639,2.87,159.9999964,4740.700272,147,747.0
98.4,82.1,1.77,0.06,0.01,0.0,14.285714,6863.2144,3.42,159.9999964,4903.012138,147,747.0
100.0,84.1,23.3,0.06,0.01,0.0,14.285714,6542.066,4.3,10500.0,4624.823449,147,747.0
91.29,100.0,0.76,5.11,0.03,0.0,0.5836576,89203.08,19.47,10200.0,6435.134212,273,5128.0
96.93202,100.0,0.71,5.27,0.03,0.0,0.5660377,95790.32,20.76,11620.0,6939.828471,273,5128.0
97.123146,100.0,0.69,5.27,0.03,0.0,0.5660377,103376.06,20.78,12680.00031,7053.087371,273,5128.0
97.30902,100.0,0.6,6.02,0.03,0.0,0.49586776,115246.71,20.45,15449.99981,8807.866068,273,5128.0
97.49202,100.0,0.6,6.01,0.03,0.0,0.49668875,126030.695,19.36,16100.00038,10293.86925,273,5128.0
97.67448,100.0,0.54,6.6,0.04,0.0,0.60240966,134353.78,21.26,17590.00015,12327.28071,273,5128.0
100.0,100.0,0.55,6.71,0.04,0.0,0.5925926,156027.7,20.95,20059.99947,14102.59329,273,5128.0
100.0,100.0,0.45,7.19,0.03,0.0,0.41551247,159970.84,21.29,20500.0,16539.89075,273,5128.0
100.0,100.0,0.46,7.26,0.0,0.0,0.0,156718.94,19.97,20020.00046,21204.00818,273,5128.0
99.0,100.0,0.49,7.37,0.0,0.0,0.0,154489.58,20.97,19040.00092,14514.24061,273,5128.0
100.0,100.0,0.38,7.97,0.0,0.0,0.0,165831.28,21.6,21459.99908,16683.39306,273,5128.0
100.0,100.0,0.38,8.24,0.0,0.0,0.0,161740.31,21.57,22260.00023,19034.12071,273,5128.0
100.0,100.0,0.37,8.58,0.0,0.0,0.0,158071.06,20.9,21520.00046,19157.45977,273,5128.0
100.0,100.0,0.36,8.94,0.0,0.0,0.0,159847.2,20.32,22209.99908,20143.54541,273,5128.0
100.0,100.0,0.35,8.85,0.0,0.0,0.0,157936.94,20.98,22040.00092,20270.93377,273,5128.0
100.0,100.0,0.37,9.0,0.01,0.0,0.11098779,152244.28,19.93,21329.99992,18214.46062,273,5128.0
100.0,100.0,0.43,8.85,0.01,0.0,0.11286682,134233.72,18.48,18309.99947,16250.62869,273,5128.0
100.0,100.0,0.42,8.76,0.01,0.0,0.11402508,141542.45,19.21,18250.0,16173.74005,273,5128.0
100.0,100.0,0.45,8.67,0.01,0.0,0.11520737,131650.61,19.34,17780.00069,17037.86236,273,5128.0
100.0,100.0,0.43,8.63,0.01,0.0,0.11574074,123712.94,19.9,17190.00053,16637.16294,273,5128.0
100.0,100.0,23.3,8.2,0.01,0.0,0.12180268,108794.93,4.3,10500.0,15425.63511,273,5128.0
94.8,94.2,14.24,9.88,0.08,0.0,0.8032128,9003.821,4.3,20700.0,2211.835015,76,163610.0
97.3,95.1,14.22,10.64,0.07,0.0,0.6535948,9892.748,4.37,21570.0,2253.034852,76,163610.0
97.8,96.1,14.55,11.04,0.09,0.0,0.80862534,9695.501,4.37,21709.99908,2344.396907,76,163610.0
98.4,96.8,14.13,11.48,0.19,0.0,1.6281062,9464.025,4.29,21500.0,2760.405122,76,163610.0
99.0,97.4,13.92,12.1,0.19,0.0,1.5459723,9557.016,4.26,22479.99954,3111.374381,76,163610.0
99.3,97.9,14.18,12.79,0.18,0.0,1.387818,10276.655,4.04,22969.99931,3193.204358,76,163610.0
99.4,98.4,14.32,13.15,0.13,0.0,0.9789157,9603.969,4.04,23899.99962,3369.924443,76,163610.0
99.4,98.7,14.32,12.83,0.09,0.0,0.6965944,8479.419,3.91,24750.0,3776.332046,76,163610.0
99.4,99.0,14.61,13.44,0.07,0.0,0.5181347,9715.218,3.91,25250.0,4307.580023,76,163610.0
99.5,99.2,16.07,14.17,0.18,0.0,1.2543553,8024.898,3.69,25290.00092,4128.463959,76,163610.0
99.5,99.4,12.61,14.76,0.19,0.0,1.270903,8150.696,4.01,27520.00046,4344.64192,76,163610.0
99.5,99.5,13.24,15.17,0.16,0.0,1.0437051,7678.843,3.9,26340.00015,4479.930327,76,163610.0
99.5,99.6,13.0,16.48,0.32,0.0,1.904762,8332.082,3.9,27790.00092,4361.687736,76,163610.0
99.7,99.7,13.17,16.64,0.44,0.0,2.5761125,8726.086,3.87,27850.00038,4444.816511,76,163610.0
99.8,99.7,12.86,17.27,0.59,0.0,3.303471,9507.342,3.82,29950.00076,4544.016632,76,163610.0
99.9,99.7,12.5,17.77,0.58,0.0,3.1607628,9709.658,3.87,30479.99954,4094.836287,76,163610.0
100.0,99.8,12.4,17.86,0.63,0.0,3.4072473,9585.773,3.88,29610.00061,3924.363346,76,163610.0
100.0,99.8,11.82,18.57,0.6,0.0,3.1298907,10039.691,3.92,29959.99908,3687.777461,76,163610.0
99.8,99.8,11.91,18.88,0.64,0.0,3.2786884,10208.622,3.85,29889.99939,3680.892597,76,163610.0
100.0,99.8,12.2,19.73,0.82,0.0,3.9902678,10128.142,3.75,29909.99985,3574.654024,76,163610.0
100.0,99.8,23.3,18.73,0.85,0.0,4.3411646,9290.702,4.3,10500.0,3521.591948,76,163610.0
100.0,90.1,17.29,93.17,31.16,0.0,25.062334,13486.676,3.27,10500.0,4337.478003,110,783562.0
100.0,90.8,18.12,97.85,24.34,0.0,19.919796,12073.247,3.2,10500.0,3142.920998,110,783562.0
100.0,91.3,17.49,94.46,33.96,0.0,26.444479,13026.9795,3.17,10500.0,3687.956093,110,783562.0
100.0,91.7,16.29,103.96,35.56,0.0,25.487387,13613.353,3.18,10500.0,4760.104019,110,783562.0
99.99799,92.3,16.78,103.43,46.31,0.0,30.926939,14380.439,2.97,10500.0,6101.632117,110,783562.0
99.98703,92.8,15.34,121.81,39.74,0.0,24.599195,14507.764,2.84,10500.0,7456.296101,110,783562.0
99.960724,93.1,14.23,131.65,44.52,0.0,25.271046,15888.103,2.94,10500.0,8101.856924,110,783562.0
99.92317,93.4,12.48,154.95,36.46,0.0,19.048117,16664.893,3.02,10500.0,9791.88245,110,783562.0
99.88086,93.7,12.53,163.89,34.42,0.0,17.356663,16521.768,2.94,10500.0,10941.17215,110,783562.0
99.850876,93.9,13.12,156.58,38.15,0.0,19.59123,16535.234,3.08,10500.0,9103.474051,110,783562.0
100.0,94.2,14.21,155.34,55.72,0.0,26.400076,17211.758,3.06,10500.0,10742.77498,110,783562.0
100.0,94.3,12.68,171.19,58.09,0.0,25.335835,18146.143,2.92,10500.0,11420.55546,110,783562.0
100.0,94.5,13.03,174.17,65.21,0.0,27.241205,18988.32,2.92,10500.0,11795.63346,110,783562.0
100.0,94.7,13.8,170.65,69.22,0.0,28.857298,18532.307,2.63,10500.0,12614.78161,110,783562.0
100.0,94.8,11.51,199.0,52.62,0.0,20.912487,18718.594,2.59,10500.0,12157.99043,110,783562.0
100.0,94.9,13.34,177.64,83.65,0.0,32.014236,20173.496,2.65,10500.0,11006.27952,110,783562.0
100.0,95.1,13.23,183.45,90.24,0.0,32.97161,20824.393,2.72,10500.0,10894.60338,110,783562.0
100.0,95.2,11.4,209.19,87.24,0.0,29.43022,21773.725,2.71,10500.0,10589.66772,110,783562.0
100.0,95.2,11.83,206.09,97.77,0.0,32.176003,21345.375,2.59,10500.0,9454.348443,110,783562.0
100.0,95.2,14.12,170.53,132.26,0.0,43.680435,21973.062,2.61,10500.0,9121.515167,110,783562.0
100.0,95.2,23.3,177.08,128.34,0.0,42.02082,21435.07,4.3,10500.0,8536.43332,110,783562.0
99.6,99.4,0.09,9.25,0.0,0.0,0.0,26223.863,29.85,38510.0,643.1909754,13,488100.0
99.73518,99.5,0.09,9.97,0.0,0.0,0.0,32628.65,24.27,39120.0,774.482152,13,488100.0
99.71919,99.6,0.09,10.06,0.0,0.0,0.0,27147.498,20.25,41409.99985,967.8874353,13,488100.0
99.69797,99.6,0.08,10.15,0.0,0.0,0.0,37007.59,27.14,46349.99847,1283.908782,13,488100.0
99.67385,99.65,0.07,11.2,0.0,0.0,0.0,36185.508,32.57,49369.99893,1453.917784,13,488100.0
99.6492,99.7,0.07,12.05,0.0,0.0,0.0,36145.84,28.09,50590.00015,1704.41538,13,488100.0
99.84133,99.8,0.08,12.83,0.0,0.0,0.0,36023.754,26.15,51919.99817,2136.472101,13,488100.0
99.60816,99.8,0.07,13.98,0.0,0.0,0.0,34462.887,23.34,58479.99954,2600.368758,13,488100.0
99.59714,99.8,0.07,14.13,0.0,0.0,0.0,27853.562,25.06,59279.99878,3904.465301,13,488100.0
99.596054,99.8,0.08,15.02,0.0,0.0,0.0,44702.367,20.74,52389.99939,4036.456805,13,488100.0
100.0,99.9,0.07,15.66,0.0,0.0,0.0,47374.234,21.67,59180.00031,4439.202128,13,488100.0
99.87741,99.9,0.06,16.19,0.0,0.0,0.0,51670.953,20.55,65449.99695,5649.962106,13,488100.0
99.895836,99.9,0.05,16.68,0.0,0.0,0.0,55318.344,19.15,69010.00214,6675.178055,13,488100.0
99.912094,99.9,0.06,17.74,0.0,0.0,0.0,48244.71,17.83,70220.00122,7304.285771,13,488100.0
99.935104,99.9,0.05,19.18,0.0,0.0,0.0,49096.004,16.5,71400.00153,7962.244925,13,488100.0
100.0,99.9,0.05,21.18,0.0,0.0,0.0,57717.438,16.0,73400.00153,6432.685325,13,488100.0
99.9899,99.9,0.05,21.18,0.0,0.0,0.0,56153.7,15.04,73339.99634,6387.682575,13,488100.0
99.99625,99.9,0.06,21.18,0.0,0.0,0.0,54625.52,14.13,73120.00275,6587.092604,13,488100.0
100.0,99.9,0.06,21.18,0.0,0.0,0.0,59849.832,13.33,73050.00305,6967.375043,13,488100.0
99.9,99.9,0.06,21.18,0.0,0.0,0.0,57961.055,12.87,72870.00275,7612.03518,13,488100.0
100.0,99.9,23.3,20.11,0.0,0.0,0.0,67626.92,4.3,10500.0,4578.633208,13,488100.0
94.63068,16.1,0.0,2.97,1.47,0.0,27.865068,0.0,3.46,10.0,1463.166211,393,26.0
94.83582,17.75,0.0,2.97,1.47,0.0,27.865068,0.0,4.19,10.0,1392.334348,393,26.0
94.62978,19.8,0.0,2.97,1.47,0.0,27.865068,0.0,3.64,9.999999776,1610.653001,393,26.0
95.225716,22.4,0.0,2.97,1.47,0.0,27.865068,0.0,3.51,9.999999776,1874.853819,393,26.0
95.41516,25.3,0.0,2.97,1.47,0.0,27.865068,0.0,3.44,9.999999776,2181.636269,393,26.0
95.60407,28.2,0.0,2.97,1.47,0.0,27.865068,0.0,3.57,9.999999776,2184.565259,393,26.0
95.794846,31.4,0.0,2.97,1.47,0.0,27.865068,0.0,4.67,9.999999776,2263.575948,393,26.0
96.7,35.8,0.0,2.97,1.47,0.0,27.865068,0.0,5.23,9.999999776,2645.109505,393,26.0
96.19268,40.9,0.0,2.97,1.47,0.0,27.865068,0.0,3.5,9.999999776,2936.521547,393,26.0
96.40515,44.65,0.0,2.97,1.47,0.0,27.865068,0.0,4.13,9.999999776,2602.619444,393,26.0
96.63027,48.55,0.26,2.97,1.47,0.0,27.865068,0.0,3.88,9.999999776,3024.761774,393,26.0
96.87075,52.9,0.26,2.97,1.47,0.0,27.865068,0.0,3.84,9.999999776,3643.121608,393,26.0
97.671776,56.6,0.31,2.97,1.47,0.0,27.865068,0.0,3.75,9.999999776,3506.308144,393,26.0
97.40768,59.5,0.83,2.97,1.47,0.0,27.865068,0.0,3.26,9.999999776,3457.376266,393,26.0
97.70386,62.4,0.8,2.97,1.47,0.0,27.865068,0.0,3.1,9.999999776,3398.39675,393,26.0
98.014885,64.2,3.88,2.97,1.47,0.0,27.865068,0.0,2.64,9.999999776,3197.772252,393,26.0
97.3,65.5,9.46,2.97,1.47,0.0,27.865068,0.0,2.56,9.999999776,3253.899536,393,26.0
98.853836,67.55,8.74,2.97,1.47,0.0,27.865068,0.0,2.55,9.999999776,3574.065288,393,26.0
99.065384,68.9,8.32,2.97,1.47,0.0,27.865068,0.0,2.86,9.999999776,3701.709255,393,26.0
99.7,69.8,8.2,2.97,1.47,0.0,27.865068,0.0,2.61,9.999999776,4055.89561,393,26.0
99.68923,70.6,23.3,2.97,1.47,0.0,27.865068,0.0,4.3,10500.0,4143.109753,393,26.0
7.3511305,0.9,95.01,0.04,1.55,0.0,97.484276,430.94543,13.37,1300.0,261.8691416,229,241038.0
8.6,0.9,95.22,0.04,1.55,0.0,97.484276,426.19104,13.97,1300.0,239.473127,229,241038.0
7.8,0.9,95.35,0.04,1.67,0.0,97.66082,423.49295,13.36,1490.00001,245.5000403,229,241038.0
10.563554,0.9,95.28,0.05,1.75,0.0,97.22222,432.8561,13.08,1570.000052,254.3012043,229,241038.0
11.625457,0.8,95.02,0.05,1.89,0.0,97.422676,447.65942,12.77,1629.999995,296.0142675,229,241038.0
8.9,0.8,94.11,0.11,1.84,0.0,94.35897,493.46793,12.6,2019.999981,333.7315763,229,241038.0
9.0,0.8,93.82,0.4,1.17,0.0,74.522285,465.70273,11.89,2400.000095,349.2171001,229,241038.0
14.817822,0.8,93.74,0.56,1.41,0.0,71.5736,545.6078,11.52,2869.999886,403.6637446,229,241038.0
15.892814,0.9,93.73,0.62,1.7,0.0,73.27586,557.28687,11.01,2970.000029,474.5179496,229,241038.0
